datetime_utc,timestamp,coin,value
2025-10-03 22:00:09+00:00,1759528809,CLASICA,0.523794
2025-10-03 22:30:09+00:00,1759530609,CLASICA,0.523794
2025-10-03 23:00:10+00:00,1759532410,CLASICA,0.523813
2025-10-03 23:30:09+00:00,1759534209,CLASICA,0.524613
2025-10-04 00:00:10+00:00,1759536010,CLASICA,1.049613
2025-10-04 00:30:09+00:00,1759537809,CLASICA,1.049613
2025-10-04 01:00:10+00:00,1759539610,CLASICA,1.049913
2025-10-04 01:30:09+00:00,1759541409,CLASICA,1.049913
2025-10-04 02:00:11+00:00,1759543211,CLASICA,1.048932
2025-10-04 02:30:10+00:00,1759545010,CLASICA,1.048932
2025-10-04 03:00:09+00:00,1759546809,CLASICA,1.048983
2025-10-04 03:30:08+00:00,1759548608,CLASICA,1.046897
2025-10-04 04:00:09+00:00,1759550409,CLASICA,1.046897
2025-10-04 04:30:09+00:00,1759552209,CLASICA,1.046897
2025-10-04 05:00:09+00:00,1759554009,CLASICA,1.046897
2025-10-04 05:30:08+00:00,1759555808,CLASICA,1.046897
2025-10-04 06:00:10+00:00,1759557610,CLASICA,1.046897
2025-10-04 06:30:09+00:00,1759559409,CLASICA,1.046897
2025-10-04 07:00:10+00:00,1759561210,CLASICA,1.046897
2025-10-04 07:30:09+00:00,1759563009,CLASICA,1.046897
2025-10-04 08:00:10+00:00,1759564810,CLASICA,1.046897
2025-10-04 08:30:09+00:00,1759566609,CLASICA,1.046897
2025-10-04 09:00:10+00:00,1759568410,CLASICA,1.046897
2025-10-04 09:30:09+00:00,1759570209,CLASICA,1.047475
2025-10-04 10:00:09+00:00,1759572009,CLASICA,1.047475
2025-10-04 10:30:08+00:00,1759573808,CLASICA,1.048088
2025-10-04 11:00:10+00:00,1759575610,CLASICA,1.048893
2025-10-04 11:30:09+00:00,1759577409,CLASICA,1.049830
2025-10-04 12:00:10+00:00,1759579210,CLASICA,1.050535
2025-10-04 12:30:09+00:00,1759581009,CLASICA,1.049368
2025-10-04 13:00:10+00:00,1759582810,CLASICA,1.049368
2025-10-04 13:30:08+00:00,1759584608,CLASICA,1.049368
2025-10-04 14:00:09+00:00,1759586409,CLASICA,1.049145
2025-10-04 14:30:08+00:00,1759588208,CLASICA,1.049145
2025-10-04 15:00:10+00:00,1759590010,CLASICA,1.049098
2025-10-04 15:30:08+00:00,1759591808,CLASICA,1.048913
2025-10-04 16:00:10+00:00,1759593610,CLASICA,1.042154
2025-10-04 16:30:09+00:00,1759595409,CLASICA,1.041976
2025-10-04 17:00:10+00:00,1759597210,CLASICA,1.044214
2025-10-04 17:30:08+00:00,1759599008,CLASICA,1.043791
2025-10-04 18:00:09+00:00,1759600809,CLASICA,1.045840
2025-10-04 18:30:08+00:00,1759602608,CLASICA,1.045840
2025-10-04 19:00:10+00:00,1759604410,CLASICA,1.048305
